0,0,0,0,0,0,0,0,0,0
0,8.45301392211393e-06,6.94449802853417e-05,1.0035425050428e-05,6.19703471888701e-05,0,9.80569635529809e-05,0,0,0
0,1.06481530778486e-05,1.65382198260179e-05,3.08644356823741e-05,5.76810567169591e-05,3.01480268116452e-05,9.57863581068784e-06,8.12235515810164e-06,3.7037037037037e-05,0
0,1.56479829749945e-05,3.69405810753403e-05,9.25933070471223e-05,8.17006813836827e-06,2.68822021900034e-05,1.65562913907285e-05,7.71610892059352e-06,1.68358671313366e-05,0
4.11531101462993e-05,8.05159461831416e-06,3.26800055556009e-05,5.44420852874153e-05,3.87389690785549e-05,0,1.88323917137476e-05,7.71610892059352e-06,8.81468879741201e-06,0
9.42782528354185e-06,3.04865655867648e-05,4.30077930120938e-05,4.06163944014362e-05,1.56495747228069e-05,4.14610887681911e-05,3.52739907229404e-05,1.7999856001152e-05,1.9842057224493e-05,6.17322056917094e-05
2.30984223777516e-05,2.30184915215223e-05,3.54129593724824e-05,0.000121890831524016,0.000122222307098824,8.2089552238806e-05,3.90704361823495e-05,3.34124093688396e-05,0,0
0,1.85185185185185e-05,8.98997617656313e-05,0.00011424132337149,3.11397943216585e-05,0,1.55907733803135e-05,3.57811624106962e-05,1.41655098166983e-05,0
0,0,0,7.71610892059352e-06,4.44503711605992e-05,1.58730158730159e-05,0,0,0,0
0,0,0,7.71610892059352e-06,1.61030595813204e-05,1.08936021874353e-05,4.82055484586276e-05,0,0,0
