0,0,0,0,0.000224618149146451,0,0,0,0,0
0,1.76806520624481e-05,3.63661609566284e-05,0.000169364005589012,0.000107843737339291,4.43389267561238e-05,4.96783327951514e-05,3.75234521575985e-05,0,0
5.6072670180554e-05,2.35158555656151e-05,7.68908150426394e-05,0.000184492659827748,0.000202584984400956,4.38132096827193e-05,8.26719576719577e-05,6.3687648953679e-05,1.66216496987326e-05,6.92824646082077e-05
7.68828612725651e-06,4.78760584598591e-05,0.000124360969477785,0.000243530422076674,0.000173236618868262,8.66793989072617e-05,8.07513603498397e-05,8.50326745925518e-05,5.26595716670441e-05,4.34985487302378e-05
3.32707842589266e-05,7.40992071384836e-05,0.000208414590212255,0.000326103267958767,0.000299353396663207,9.8098844395613e-05,7.99080015703659e-05,6.65000136022755e-05,3.24699923154352e-05,3.81613844950295e-05
4.77604336647377e-05,9.93706525339516e-05,0.000180498898956716,0.000260849017519848,0.000509322536555174,0.000258133061981863,0.00016727946711453,9.24368194339169e-05,2.10331482416288e-05,1.45137880986938e-05
5.24136485140731e-05,0.000105545622895084,0.00012125546038211,0.000453287946049961,0.000677947212986868,0.000459715569528272,0.000148025707131138,9.67919772075935e-05,3.11823732280616e-05,2.38095238095238e-05
7.85052598524101e-05,0.000109666190267302,0.000191988672668313,0.000671532431317313,0.00032481419663158,0.00039150203314124,0.000277886851723201,9.46975482499282e-05,3.51647468389404e-05,0
0.00111111111111111,2.14311737853882e-05,7.50925003071966e-05,0.000158692374831389,9.24654367622029e-05,6.65455196949144e-05,7.0615057147757e-05,0.000263019463440295,9.55130109946088e-05,0
0,0,0,3.80261502910463e-05,3.62195484146704e-05,4.59482278342877e-05,0.00011039790559402,0.00111234705228031,0.000555247084952804,0
